title,description,ms.service
 如何使用 Azure 经典管理门户检查作业进度, 了解如何使用 Azure 经典管理门户跟踪作业进度。, media-services
 使用 Azure 门户配置内容密钥授权策略 | Azure, 了解如何配置内容密钥的授权策略。, media-services
 如何使用 Azure 媒体服务执行实时传送视频流以通过 Azure 经典管理门户创建多比特率流 | Azure, 本教程介绍了创建通道的步骤，该通道接收单比特率实时流并利用 Azure 经典管理门户将其编码为多比特率流。, media-services
 使用 Microsoft PlayReady 或 Apple FairPlay 保护 HLS 内容 - Azure | Azure, 本主题概括介绍并演示了如何使用 Azure 媒体服务通过 Apple FairPlay 动态加密 HTTP 实时传送视频流 (HLS) 内容。它还演示了如何使用媒体服务许可证传送服务将 FairPlay 许可证传送到客户端。, media-services
 使用 AES-128 动态加密和密钥传送服务 | Azure, 借助 Azure 媒体服务，可传送使用 AES 128 位加密密钥加密的内容。媒体服务还提供密钥传送服务，将加密密钥传送给已授权的用户。本主题说明如何使用 AES-128 动态加密以及如何使用密钥传送服务。, media-services
 使用 PlayReady 动态通用加密 | Microsoft Docs, Azure 媒体服务允许你传送受 Microsoft PlayReady DRM 保护的 MPEG-DASH 流、平滑流式处理流和 HTTP 实时流式处理 (HLS) 流。, media-services
 媒体服务配额和限制 | Microsoft Docs, 本主题介绍与 Azure 媒体服务关联的配额和限制。, media-services
 使用 Azure 媒体分析进行面部修订演练 | Azure, 本主题提供分步指导，引导用户使用 Azure 媒体服务资源管理器 (AMSE) 和 Azure Media Redactor Visualizer（开源工具）运行完整修正工作流。, media-services
 媒体服务发行说明 | Azure, 媒体服务发行说明, media-services
 如何使用 REST API 检查作业进度 | Azure, 了解如何跟踪作业进度。, media-services
 使用媒体服务 REST API 配置资产传送策略 | Azure, 本主题介绍如何使用媒体服务 REST API 配置不同的资产传送策略。, media-services
 使用 REST 配置内容密钥授权策略 - Azure | Azure, 了解如何使用媒体服务 REST API 配置内容密钥的授权策略。, media-services
 使用 REST API 连接到媒体服务帐户 | Azure, 本主题演示如何使用 REST API 连接到媒体服务。, media-services
 使用 REST 创建 ContentKey | Azure, 了解如何创建提供对资产进行安全访问的内容密钥。, media-services
 使用 REST 发布 Azure 媒体服务内容, 了解如何创建用于生成流式处理 URL 的定位符。代码使用 REST API。, media-services
 使用 Azure 媒体服务 REST API 创建筛选器 | Azure, 本主题介绍如何创建筛选器，以便客户端能够使用它们来流式传输流的特定部分。媒体服务创建动态清单来存档此选择性流。, media-services
 如何使用 Media Encoder Standard 对资产进行编码 | Azure, 了解如何使用媒体编码器标准版为媒体服务上的媒体内容编码。代码示例使用 REST API。, media-services
 如何创建媒体处理器 | Microsoft Docs, 了解如何创建一个媒体处理器组件用来为 Azure 媒体服务编码、转换格式、加密或解密媒体内容。, media-services
 开始使用 REST 按需传送内容 | Azure, 本教程介绍了使用 Azure 媒体服务和 REST API 实现点播内容传送应用程序的步骤。, media-services
 媒体服务操作 REST API 概述 | Azure, 媒体服务 REST API 概述, media-services
 使用 REST 管理媒体服务实体 | Azure, 了解如何使用 REST API 管理媒体服务实体。, media-services
 使用 AMS REST API 通过存储空间加密来加密内容, 了解如何使用 AMS REST API 通过存储空间加密来加密内容。, media-services
 使用 REST 配置 Azure 媒体服务遥测 |Azure, 本文介绍如何通过 REST API 使用 Azure 媒体服务遥测..., media-services
 使用 REST 将文件上传到媒体服务帐户 | Azure, 了解如何通过创建和上传资产将媒体内容加入媒体服务。, media-services
 用于 .NET 的媒体服务 SDK 中的重试逻辑 | Azure, 本主题概述了用于 .NET 的媒体服务 SDK 中的重试逻辑。, media-services
 更改存储访问密钥后更新媒体服务 | Azure, 此文将提供有关在轮转存储访问密钥后如何更新媒体服务的指导。, media-services
 调整媒体处理的规模概述 | Microsoft Docs, 本主题概述了如何使用 Azure 媒体服务调整媒体处理的规模。, media-services
 设置 Azure 媒体服务开发环境 | Azure, 设置你的环境以使用 Azure 媒体服务进行开发。, media-services
 授权 Microsoft® 平滑流式处理客户端移植工具包, 了解如何为 Microsoft® 平滑流式处理客户端移植工具包授权。, media-services
 使用 Azure 媒体包装器完成静态打包任务 | Azure, 本主题说明了通过 Azure 媒体包装器完成的各种任务。, media-services
 Azure 媒体服务遥测 | Azure, 本文概述了 Azure 媒体服务遥测。, media-services
 实时流式处理故障排除指南 | Azure, 本主题提供有关如何排查实时流式处理问题的建议。, media-services
 适用于 Open Source Media Framework 的平滑流式处理插件, 了解如何使用适用于 Adobe Open Source Media Framework 的 Azure 媒体服务平滑流式处理插件。, media-services
 使用 Azure 媒体分析 OCR 将文本数字化 | Microsoft 文档, Azure 媒体分析 OCR（光学字符识别）可让你将视频文件中的文本内容转换成可编辑、可搜索的数字文本。  这可让你从媒体的视频信号中自动提取有意义的元数据。, media-services
 使用 Azure 媒体视频缩略图创建视频摘要 | Azure, 视频摘要可通过自动选择来自源视频的有趣片段帮助你创建长视频的摘要。当你要提供有关长视频内容的快速概述时，这很有用。, media-services
 为 Azure 服务创建警报 - 跨平台 CLI | Azure, 满足指定的条件时，触发电子邮件、通知、调用网站 URL (webhook) 或自动执行。, monitoring-and-diagnostics
 为 Azure 服务创建警报 - Azure 门户 | Azure, 满足指定的条件时，触发电子邮件、通知、调用网站 URL (webhook) 或自动执行。, monitoring-and-diagnostics
 为 Azure 服务创建警报 - PowerShell | Azure, 满足指定的条件时，触发电子邮件、通知、调用网站 URL (webhook) 或自动执行。, monitoring-and-diagnostics
 对 Azure 活动日志警报调用 webhook | Azure, 将活动日志事件路由到其他服务以执行自定义操作。例如，发送短信、记录 bug，或者通过聊天/消息服务通知团队。, monitoring-and-diagnostics
 Azure Insights：Azure Insights CLI 快速入门示例 | Azure, 示例 CLI 命令可以帮助访问 Azure Insights 监视功能。Azure Insights 是一种 Azure 服务，允许你基于配置的遥测数据值自动缩放云服务、虚拟机和 Web Apps、发送警报通知或调用 Web URL。, monitoring-and-diagnostics
 查看事件和审核日志, 了解如何查看 Azure 订阅中发生的所有事件。, azure-portal
 监视服务指标, 了解如何在 Azure 中自定义监视图表。, monitoring-and-diagnostics
 缩放实例计数 | Azure, 了解如何在 Azure 中缩放服务。, monitoring-and-diagnostics
 启用监视和诊断, 了解如何在 Azure 中为资源设置诊断。, monitoring-and-diagnostics
 Azure Monitor PowerShell 快速启动示例 | Azure, 使用 PowerShell 访问 Azure Monitor 功能，例如自动缩放、警报、webhook 和搜索活动日志。, monitoring-and-diagnostics
 使用 Azure Monitor 活动日志跟踪 Azure 服务运行状况 | Azure, 在 Azure 遇到性能下降或服务中断及时发现。, azure-portal
 针对 Azure 指标警报配置 webhook | Azure, 将 Azure 警报重新路由到其他非 Azure 系统。, monitoring-and-diagnostics
 存档 Azure 活动日志 | Azure, 了解如何存档 Azure 活动日志，将其长期保留在存储帐户中。, monitoring-and-diagnostics
 Azure 活动日志概述 | Azure, 了解什么是 Azure 活动日志，以及如何通过它了解发生在 Azure 订阅中的事件。, monitoring-and-diagnostics
 Azure Monitor 概述 | Azure, Azure Monitor 收集在警报、webhook、自动缩放和自动化中使用的统计信息。 本文还列出了其他 Microsoft 监视选项。, monitoring-and-diagnostics
 将 Azure 活动日志流式传输到事件中心 | Azure, 了解如何将 Azure 活动日志流式传输到事件中心。, monitoring-and-diagnostics
NA,NA,NA
NA,NA,NA
 Azure 多重身份验证常见问题解答 | Microsoft Docs, 与 Azure 多重身份验证相关的常见问题与解答。 Azure 多重身份验证是要求使用多种方式（而不仅仅是用户名和密码）来验证用户身份的一种方法。 它为用户登录和事务提供了额外的安全层。, multi-factor-authentication
 云中的 Azure MFA 入门 | Microsoft Docs, Azure 多重身份验证页介绍了如何在云中开始使用 Azure MFA。, multi-factor-authentication
 Microsoft Azure Multi-Factor Authentication 用户状态, 在 Azure MFA 中了解用户状态信息。, multi-factor-authentication
 Azure 多重身份验证- 工作原理, Azure 多重身份验证可帮助保护对数据和应用程序的访问，同时可以满足用户对简单登录过程的需求。 它通过要求第二种形式的身份验证提供额外的安全性，并通过一系列简单的身份验证选项提供增强式身份验证。, multi-factor-authentication
 管理员管理用户和设备 - Azure MFA | Microsoft Docs, 本文介绍如何更改用户设置，例如，强制用户再次完成验证过程。, multi-factor-authentication
 Azure MFA 版本和使用计划 | Microsoft 文档, 有关多重身份验证客户端以及可用的方法和版本的信息。 有关每个使用计划的详细信息, multi-factor-authentication
 配置 Azure MFA | Microsoft 文档, 这个有关 Azure 多重身份验证的页面介绍了使用 MFA 可以执行的后续步骤。  其中包括报告、欺诈警报、一次性跳过、自定义语音消息、缓存，受信任的 IP 和应用密码。, multi-factor-authentication
 了解 Azure MFA 中的双重验证 | Microsoft Docs, Azure 多重身份验证概念、使用 MFA 的原因、有关多重身份验证客户端以及其他可用方法和版本的详细信息。 , multi-factor-authentication
 Microsoft Authenticator 应用的帮助和支持 | Microsoft Docs, 提供与 Microsoft Authenticator 应用和 Azure Multi-Factor Authentication 相关的常见问题与解答列表。, multi-factor-authentication
 Microsoft Authenticator 应用手机版 | Microsoft 文档, 了解如何升级到最新版本的 Azure Authenticator。, multi-factor-authentication
 Microsoft Authenticator 手机登录 - Azure 和 Microsoft 帐户 | Microsoft Docs, 使用手机登录 Microsoft 帐户，而不是键入密码。 本文解答有关此功能的常见问题。, multi-factor-authentication
 为工作或学校帐户设置双重验证 | Microsoft Docs, 如果公司已配置 Azure 多重身份验证，系统将提示你注册双重验证。 了解如何进行设置。, multi-factor-authentication
 管理双重验证设置 |Microsoft 文档, 管理 Azure 多重身份验证的使用方式包括更改联系信息或配置设备。, multi-factor-authentication
 使用双重验证的 Azure MFA 登录体验 | Microsoft 文档, 本页将提供有关在何处查看 Azure MFA 支持的各种登录方法的指导。, multi-factor-authentication
 双重验证疑难解答 |Microsoft 文档, 本文档向用户提供有关如何解决 Azure Multi-Factor Authentication 问题的信息。, multi-factor-authentication
 双重验证入门 | Microsoft Docs, 本 Azure Multi-Factor Authentication 页面将会帮助你的最终用户开始使用 Azure Multi-Factor Authentication。, multi-factor-authentication
 Azure 通知中心 - 使用 .NET 后端通知 iOS 用户, 了解如何向 Azure 中的用户发送推送通知。使用 Objective-C 和 .NET API 为后端编写的代码示例。, notification-hubs
 Azure 通知中心富推送, 了解如何从 Azure 将富推送通知发送到 iOS 应用。代码示例是使用 .Objective-C 和 C# 编写的。, notification-hubs
 Azure 通知中心安全推送, 了解如何从 Azure 将安全推送通知发送到 iOS 应用。代码示例是使用 .Objective-C 和 C# 编写的。, notification-hubs
 Azure 通知中心 - 使用 .NET 后端通知用户, 了解如何在 Azure 中发送安全推送通知。代码示例是使用 .NET API 通过 C# 编写的。, notification-hubs
 Azure 通知中心安全推送, 了解如何在 Azure 中发送安全推送通知。代码示例是使用 .NET API 通过 C# 编写的。, notification-hubs
