fileName,title,description,ms.service,realPath,fileLocation,URL
sql-data-warehouse-overview-migrate, 将解决方案迁移到 SQL 数据仓库 | Azure, 有关将解决方案转移到 Azure SQL 数据仓库平台的迁移指南。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-overview-migrate.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-overview-migrate.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-overview-migrate
sql-data-warehouse-overview-reference, SQL 数据仓库参考主题 | Azure, SQL 数据仓库的参考内容链接。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-overview-reference.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-overview-reference.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-overview-reference
sql-data-warehouse-overview-what-is, 什么是 Azure SQL 数据仓库？ | Microsoft Docs, 企业级分布式数据库，可处理 PB 量级的关系数据和非关系数据。 它是行业首个云数据仓库，可以在数秒内增长、收缩和暂停。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-overview-what-is.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-overview-what-is.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-overview-what-is
sql-data-warehouse-overview-workload, 了解 Azure SQL 数据仓库操作 | Azure, 借助 SQL 数据仓库的弹性，可以使用数据仓库单位 (DWU) 的可调缩放性增强、降低或暂停计算能力。本文介绍数据仓库指标以及它们如何与 DWU 相关。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-overview-workload.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-overview-workload.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-overview-workload
sql-data-warehouse-query-ssms, 连接到 Azure SQL 数据仓库 - SSMS | Azure, 使用 SQL Server Management Studio (SSMS) 连接和查询 Azure SQL 数据仓库。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-query-ssms.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-query-ssms.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-query-ssms
sql-data-warehouse-query-visual-studio, 查询 Azure SQL 数据仓库 (Visual Studio) | Azure, 使用 Visual Studio 查询 SQL 数据仓库。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-query-visual-studio.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-query-visual-studio.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-query-visual-studio
sql-data-warehouse-reference-powershell-cmdlets, 适用于 Azure SQL 数据仓库的 PowerShell cmdlet, 了解 Azure SQL 数据仓库的最常用 PowerShell cmdlet，包括如何暂停和恢复数据库。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-reference-powershell-cmdlets.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-reference-powershell-cmdlets.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-reference-powershell-cmdlets
sql-data-warehouse-reference-tsql-language-elements, SQL 数据仓库 Transact-SQL 语言元素 | Azure, 用于 SQL 数据仓库的 Transact-SQL 语言元素的参考内容链接列表。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-reference-tsql-language-elements.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-reference-tsql-language-elements.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-reference-tsql-language-elements
sql-data-warehouse-reference-tsql-statements, SQL 数据仓库 Transact-SQL 参考 | Azure, SQL 数据仓库使用的 Transact-SQL 主题参考内容的链接。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-reference-tsql-statements.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-reference-tsql-statements.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-reference-tsql-statements
sql-data-warehouse-reference-tsql-system-views, SQL 数据仓库系统视图 | Azure, SQL 数据仓库的系统视图内容链接。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-reference-tsql-system-views.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-reference-tsql-system-views.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-reference-tsql-system-views
sql-data-warehouse-restore-database-overview, 还原 Azure 数据仓库 - 本地和异地冗余 | Azure, 在 Azure SQL 数据仓库中恢复数据库时的数据库还原选项概述。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-restore-database-overview.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-restore-database-overview.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-restore-database-overview
sql-data-warehouse-restore-database-portal, 还原 Azure SQL 数据仓库（Azure 门户）| Azure, 用于还原 SQL 数据仓库的 Azure 门户任务。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-restore-database-portal.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-restore-database-portal.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-restore-database-portal
sql-data-warehouse-restore-database-powershell, 还原 Azure SQL 数据仓库 (PowerShell) | Azure, 用于还原 SQL 数据仓库的 PowerShell 任务。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-restore-database-powershell.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-restore-database-powershell.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-restore-database-powershell
sql-data-warehouse-restore-database-rest-api, 还原 Azure SQL 数据仓库 (REST API) | Azure, 用于还原 SQL 数据仓库的 REST API 任务。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-restore-database-rest-api.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-restore-database-rest-api.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-restore-database-rest-api
sql-data-warehouse-service-capacity-limits, SQL 数据仓库容量限制 | Microsoft 文档, SQL 数据仓库的连接、数据库、表和查询的最大值。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-service-capacity-limits.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-service-capacity-limits.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-service-capacity-limits
sql-data-warehouse-tables-data-types, SQL 数据仓库中表的数据类型 | Azure, Azure SQL 数据仓库表的数据类型入门。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-tables-data-types.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-tables-data-types.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-tables-data-types
sql-data-warehouse-tables-distribute, 在 SQL 数据仓库中分布表 | Azure, 开始在 Azure SQL 数据仓库中分布表。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-tables-distribute.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-tables-distribute.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-tables-distribute
sql-data-warehouse-tables-index, 为 SQL 数据仓库中的表编制索引 | Azure, Azure SQL 数据仓库中的表索引入门。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-tables-index.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-tables-index.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-tables-index
sql-data-warehouse-tables-overview, SQL 数据仓库中的表的概述 | Azure, Azure SQL 数据仓库表入门。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-tables-overview.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-tables-overview.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-tables-overview
sql-data-warehouse-tables-partition, 对 SQL 数据仓库中的表进行分区 | Azure, Azure SQL 数据仓库中的表分区入门。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-tables-partition.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-tables-partition.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-tables-partition
sql-data-warehouse-tables-statistics, 管理 SQL 数据仓库中表的统计信息 | Azure, Azure SQL 数据仓库中表的统计信息入门。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-tables-statistics.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-tables-statistics.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-tables-statistics
sql-data-warehouse-tables-temporary, SQL 数据仓库中的临时表 | Microsoft Azure, 开始使用 Azure SQL 数据仓库中的临时表。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-tables-temporary.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-tables-temporary.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-tables-temporary
sql-data-warehouse-troubleshoot, 排查 Azure SQL 数据仓库问题 | Azure, 排查 Azure SQL 数据仓库问题。, sql-data-warehouse,mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-troubleshoot.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-data-warehouse\sql-data-warehouse-troubleshoot.md,https://docs.azure.cn/zh-cn/sql-data-warehouse-troubleshoot
sql-database-aad-authentication-configure, 配置 Azure Active Directory 身份验证 - SQL | Azure, 了解如何使用 Azure Active Directory 身份验证连接到 SQL 数据库和 SQL 数据仓库。, sql-database,mc-docs-pr.zh-cn\articles\sql-database\sql-database-aad-authentication-configure.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-database\sql-database-aad-authentication-configure.md,https://docs.azure.cn/zh-cn/sql-database-aad-authentication-configure
sql-database-aad-authentication, Azure Active Directory 身份验证 - Azure SQL（概述）| Azure, 了解如何通过 SQL 数据库和 SQL 数据仓库使用 Azure Active Directory 进行身份验证, sql-database,mc-docs-pr.zh-cn\articles\sql-database\sql-database-aad-authentication.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-database\sql-database-aad-authentication.md,https://docs.azure.cn/zh-cn/sql-database-aad-authentication
sql-database-advisor-portal, 使用 Azure 门户的 Azure SQL 数据库顾问 | Azure, 可以在 Azure 门户中使用 Azure SQL 数据库顾问查看和实施为你的现有 SQL 数据库提供的建议，这些建议可以提高当前查询性能。, sql-database,mc-docs-pr.zh-cn\articles\sql-database\sql-database-advisor-portal.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-database\sql-database-advisor-portal.md,https://docs.azure.cn/zh-cn/sql-database-advisor-portal
sql-database-advisor, Azure SQL 数据库顾问, Azure SQL 数据库顾问为你的现有 SQL 数据库提供建议，这样可以提高当前的查询性能。, sql-database,mc-docs-pr.zh-cn\articles\sql-database\sql-database-advisor.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-database\sql-database-advisor.md,https://docs.azure.cn/zh-cn/sql-database-advisor
sql-database-always-encrypted-azure-key-vault, 始终加密：SQL 数据库 - Azure Key Vault | Microsoft 文档, 本文演示如何使用 SQL Server Management Studio 中的始终加密向导，通过数据加密来保护 SQL 数据库中的敏感数据。 它还包括如何将每个加密密钥存储在 Azure 密钥保管库的说明。, sql-database,mc-docs-pr.zh-cn\articles\sql-database\sql-database-always-encrypted-azure-key-vault.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-database\sql-database-always-encrypted-azure-key-vault.md,https://docs.azure.cn/zh-cn/sql-database-always-encrypted-azure-key-vault
sql-database-always-encrypted, Always Encrypted：Azure SQL 数据库 - Windows 证书存储 | Microsoft Docs, 本文演示如何使用 SQL Server Management Studio (SSMS) 中的 Always Encrypted 向导，通过数据加密来保护 SQL 数据库中的敏感数据。 它还演示如何将加密密钥存储在 Windows 证书存储中。, sql-database,mc-docs-pr.zh-cn\articles\sql-database\sql-database-always-encrypted.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-database\sql-database-always-encrypted.md,https://docs.azure.cn/zh-cn/sql-database-always-encrypted
sql-database-auditing-and-dynamic-data-masking-downlevel-clients, Azure SQL 数据库的审核、TDS 重定向和 IP 终结点 | Azure, 了解在 Azure SQL 数据库中实现表审核时，审核、TDS 重定向和 IP 终结点的变化。, sql-database,mc-docs-pr.zh-cn\articles\sql-database\sql-database-auditing-and-dynamic-data-masking-downlevel-clients.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-database\sql-database-auditing-and-dynamic-data-masking-downlevel-clients.md,https://docs.azure.cn/zh-cn/sql-database-auditing-and-dynamic-data-masking-downlevel-clients
sql-database-auditing-get-started, SQL 数据库审核入门 | Azure, SQL 数据库审核入门, sql-database,mc-docs-pr.zh-cn\articles\sql-database\sql-database-auditing-get-started.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-database\sql-database-auditing-get-started.md,https://docs.azure.cn/zh-cn/sql-database-auditing-get-started
sql-database-auditing-portal, Azure 门户：管理 SQL 数据库审核 | Microsoft Docs, 在 Azure 门户中配置 Azure SQL 数据库审核，以跟踪数据库事件并将其写入 Azure 存储帐户中的审核日志。, sql-database,mc-docs-pr.zh-cn\articles\sql-database\sql-database-auditing-portal.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-database\sql-database-auditing-portal.md,https://docs.azure.cn/zh-cn/sql-database-auditing-portal
sql-database-auditing-powershell,NA,NA,NA,mc-docs-pr.zh-cn\articles\sql-database\sql-database-auditing-powershell.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-database\sql-database-auditing-powershell.md,https://docs.azure.cn/zh-cn/sql-database-auditing-powershell
sql-database-auditing-rest, REST API：管理 Azure SQL 数据库审核 | Azure, 使用 REST API 配置 Azure SQL 数据库审核，以跟踪数据库事件并将其写入 Azure 存储帐户中的审核日志。, sql-database,mc-docs-pr.zh-cn\articles\sql-database\sql-database-auditing-rest.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-database\sql-database-auditing-rest.md,https://docs.azure.cn/zh-cn/sql-database-auditing-rest
sql-database-auditing, Azure SQL 数据库审核入门 | Microsoft 文档, SQL 数据库审核入门, sql-database,mc-docs-pr.zh-cn\articles\sql-database\sql-database-auditing.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-database\sql-database-auditing.md,https://docs.azure.cn/zh-cn/sql-database-auditing
sql-database-automated-backups, SQL 数据库备份 - 自动、异地冗余 | Azure, SQL 数据库每隔数分钟自动创建一个本地数据库备份，并使用 Azure 读取访问异地冗余存储来提供异地冗余。, sql-database,mc-docs-pr.zh-cn\articles\sql-database\sql-database-automated-backups.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-database\sql-database-automated-backups.md,https://docs.azure.cn/zh-cn/sql-database-automated-backups
sql-database-benchmark-overview, Azure SQL 数据库基准检验概述, 本主题介绍在 Azure SQL 数据库的性能测量中使用的 Azure SQL 数据库基准检验。, sql-database,mc-docs-pr.zh-cn\articles\sql-database\sql-database-benchmark-overview.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-database\sql-database-benchmark-overview.md,https://docs.azure.cn/zh-cn/sql-database-benchmark-overview
sql-database-build-multi-tenant-apps, 使用具有隔离和效率的 Azure SQL 数据库构建多租户应用, 了解 SQL 数据库如何构建多租户应用, sql-database,mc-docs-pr.zh-cn\articles\sql-database\sql-database-build-multi-tenant-apps.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-database\sql-database-build-multi-tenant-apps.md,https://docs.azure.cn/zh-cn/sql-database-build-multi-tenant-apps
sql-database-business-continuity, 云业务连续性 - 数据库恢复 - SQL 数据库 | Azure, 了解 Azure SQL 数据库如何支持云业务连续性和数据库恢复以及如何帮助保持运行任务关键型云应用程序。, sql-database,mc-docs-pr.zh-cn\articles\sql-database\sql-database-business-continuity.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-database\sql-database-business-continuity.md,https://docs.azure.cn/zh-cn/sql-database-business-continuity
sql-database-cli-samples, 适用于 SQL 数据库的 Azure CLI 示例 | Microsoft 文档, Azure CLI 示例 - 创建和管理 Azure SQL 数据库服务器、弹性池、数据库和防火墙。, sql-database,mc-docs-pr.zh-cn\articles\sql-database\sql-database-cli-samples.md,D:\GitHub\acnContent\mc-docs-pr.zh-cn\articles\sql-database\sql-database-cli-samples.md,https://docs.azure.cn/zh-cn/sql-database-cli-samples
